date,depth,temp,sp_cond,do,p_h,chl_a,temp_flag,sp_cond_flag,do_flag,p_h_flag,chl_a_flag
2018-05-15,36,3.714,448.5,0.04,7.67,4.46,,,,,
2018-05-15,37,3.715,448.8,0.04,7.66,4.51,,,,,
2018-05-15,38,3.715,448.9,0.04,7.66,4.49,,,,,
2018-05-15,39,3.718,449.2,0.03,7.66,4.65,,,,,
2018-05-15,40,3.72,449.9,0.03,7.65,4.59,,,,,
2018-05-30,0.5,26.196,382.7,13.06,8.75,7.66,,,,,
2018-05-30,1,25.626,381,13.63,8.79,9.72,,,,,
2018-05-30,2,21.266,386.2,12.25,8.74,15.47,,,,,
2018-05-30,3,17.965,408.5,2.57,8.2,16.52,,,,,
2018-05-30,4,13.623,426.1,0.81,8.11,19.08,,,,,
2018-05-30,5,9.237,430,0.36,8.01,15.75,,,,,
2018-05-30,6,7.208,427.9,0.26,7.96,11.28,,,,,
2018-05-30,7,6.561,429,0.21,7.93,7.73,,,,,
2018-05-30,8,5.341,430,0.31,7.89,7.06,,,,,
2018-05-30,9,4.965,430.8,0.38,7.87,5.91,,,,,
2018-05-30,10,4.551,432.2,0.38,7.85,5.85,,,,,
2018-05-30,11,4.373,432.7,0.39,7.83,4.92,,,,,
2018-05-30,12,4.292,433.6,0.34,7.82,4.46,,,,,
2018-05-30,13,4.257,434.3,0.24,7.81,4.34,,,,,
2018-05-30,14,4.152,435,0.16,7.79,4.21,,,,,
2018-05-30,15,4.048,435.4,0.12,7.78,4.21,,,,,
2018-05-30,16,3.996,436.5,0.09,7.76,4.17,,,,,
2018-05-30,17,3.984,437.3,0.08,7.75,4.38,,,,,
2018-05-30,18,3.948,438.3,0.07,7.74,4.13,,,,,
2018-05-30,19,3.875,439.9,0.06,7.72,4.23,,,,,
2018-05-30,20,3.843,440.9,0.05,7.71,4.22,,,,,
2018-05-30,21,3.819,441.9,0.05,7.7,4.24,,,,,
2018-05-30,22,3.805,443.1,0.04,7.69,4.32,,,,,
2018-05-30,23,3.79,444.8,0.04,7.68,4.09,,,,,
2018-05-30,24,3.774,445.9,0.04,7.67,4.17,,,,,
2018-05-30,25,3.764,446.6,0.03,7.66,4.08,,,,,
2018-05-30,26,3.758,447.1,0.03,7.66,3.94,,,,,
2018-05-30,27,3.752,447.8,0.03,7.66,4.02,,,,,
2018-05-30,28,3.751,448.8,0.02,7.65,4.06,,,,,
2018-05-30,29,3.752,449.2,0.02,7.66,4,,,,,
2018-05-30,30,3.75,450,0.01,7.65,4.12,,,,,
2018-05-30,31,3.75,450.6,0.02,7.66,4.02,,,,,
2018-05-30,32,3.749,451,0.01,7.66,4.47,,,,,
2018-05-30,33,3.749,451.4,0.01,7.66,4.18,,,,,
2018-05-30,34,3.751,451.6,0,7.65,4.5,,,,,
2018-05-30,35,3.75,451.7,0,7.65,4.41,,,,,
2018-05-30,36,3.75,451.8,0,7.65,4.09,,,,,
2018-05-30,37,3.75,451.7,0,7.65,4.01,,,,,
2018-05-30,38,3.751,452.2,0,7.65,4.04,,,,,
2018-05-30,39,3.752,453,0,7.65,3.99,,,,,
2018-05-30,40,3.753,456.8,0,7.64,6.34,,,,,
2018-06-18,0.5,24.245,371.3,9.66,8.54,3.59,,,,,
2018-06-18,1,23.993,371.4,9.77,8.56,6.64,,,,,
2018-06-18,2,22.034,377.6,9.23,8.55,15.74,,,,,
2018-06-18,3,19.891,401.5,2.62,8.33,17.16,,,,,
2018-06-18,4,13.812,434.9,1.21,8.25,18.26,,,,,
2018-06-18,5,9.961,432.6,0.53,8.15,11.05,,,,,
2018-06-18,6,7.582,431.4,0.37,8.08,9.09,,,,,
2018-06-18,7,5.71,435.3,0.25,8.01,5.96,,,,,
2018-06-18,8,5.063,432.4,0.19,7.94,5.39,,,,,
2018-06-18,9,4.598,433.1,0.15,7.91,4.52,,,,,
2018-06-18,10,4.355,434,0.14,7.89,4.94,,,,,
2018-06-18,11,4.236,434.4,0.13,7.86,5.74,,,,,
2018-06-18,12,4.14,434.9,0.11,7.84,4.41,,,,,
2018-06-18,13,4.058,435.7,0.1,7.82,4.83,,,,,
2018-06-18,14,4.082,436.2,0.09,7.8,4.79,,,,,
2018-06-18,15,4.09,436.8,0.08,7.78,4.86,,,,,
2018-06-18,16,4.005,437.9,0.07,7.77,4.26,,,,,
2018-06-18,17,3.967,439.3,0.07,7.76,4.02,,,,,
2018-06-18,18,3.958,440.3,0.06,7.74,4.67,,,,,
2018-06-18,19,3.939,441.2,0.05,7.73,4.15,,,,,
2018-06-18,20,3.882,442.7,0.04,7.73,4.28,,,,,
2018-06-18,21,3.868,443.4,0.04,7.72,4.14,,,,,
2018-06-18,22,3.829,444.9,0.02,7.71,4.32,,,,,
2018-06-18,23,3.818,445.7,0.02,7.7,4.67,,,,,
2018-06-18,24,3.809,446.5,0.02,7.7,4.43,,,,,
2018-06-18,25,3.802,447.4,0.01,7.69,3.95,,,,,
2018-06-18,26,3.8,447.8,0.01,7.69,5.17,,,,,
2018-06-18,27,3.797,448.2,0,7.69,4.22,,,,,
2018-06-18,28,3.788,448.9,0,7.68,4.17,,,,,
2018-06-18,29,3.783,449.4,0,7.68,4.34,,,,,
2018-06-18,30,3.779,449.9,0,7.68,4.23,,,,,
2018-06-18,31,3.778,450.6,0,7.68,4.61,,,,,
2018-06-18,32,3.778,451,0,7.67,4.49,,,,,
2018-06-18,33,3.778,451.2,0,7.67,4.6,,,,,
2018-06-18,34,3.777,451.2,0,7.67,4.87,,,,,
2018-06-18,35,3.778,451.4,0,7.66,4.74,,,,,
2018-06-18,36,3.778,451.5,0,7.66,4.88,,,,,
2018-06-18,37,3.779,451.5,0,7.66,4.52,,,,,
2018-06-18,38,3.778,451.7,0,7.66,5.01,,,,,
2018-06-18,39,3.778,451.6,0,7.66,4.61,,,,,
2018-06-18,40,3.779,451.8,0,7.66,4.71,,,,,
2018-07-06,0.5,19.959,376.2,9.91,8.56,8.64,,,,,
2018-07-06,1,19.924,376.2,9.9,8.48,11.17,,,,,
2018-07-06,2,19.607,376.9,9.8,8.42,11.16,,,,,
2018-07-06,3,18.07,377.6,9.15,8.35,13.12,,,,,
2018-07-06,4,15.787,408.1,2.89,8.01,13.14,,,,,
2018-07-06,5,10.148,440.3,0.81,7.93,12.34,,,,,
2018-07-06,6,7.225,433,0.39,7.87,8.35,,,,,
2018-07-06,7,5.485,431.8,0.26,7.8,6.11,,,,,
2018-07-06,8,5.233,432.3,0.22,7.77,5.33,,,,,
2018-07-06,9,4.827,433.6,0.19,7.75,4.88,,,,,
2018-07-06,10,4.417,434.8,0.16,7.7,4.83,,,,,
2018-07-06,11,4.272,435,0.14,7.69,4.83,,,,,
2018-07-06,12,4.187,435.4,0.13,7.67,4.89,,,,,
2018-07-06,13,4.182,435.6,0.12,7.65,4.75,,,,,
2018-07-06,14,4.146,436.3,0.11,7.64,4.8,,,,,
2018-07-06,15,4.111,437.4,0.1,7.63,4.48,,,,,
2018-07-06,16,4.098,438,0.09,7.62,4.69,,,,,
2018-07-06,17,4.069,438.7,0.09,7.61,4.7,,,,,
2018-07-06,18,4.041,439.6,0.08,7.6,4.58,,,,,
2018-07-06,19,4.019,440.1,0.08,7.59,4.56,,,,,
2018-07-06,20,3.972,441.4,0.07,7.58,4.48,,,,,
2018-07-06,21,3.918,443.4,0.07,7.58,4.55,,,,,
2018-07-06,22,3.895,444.5,0.06,7.57,4.55,,,,,
2018-07-06,23,3.878,445.4,0.05,7.56,4.17,,,,,
2018-07-06,24,3.875,445.7,0.05,7.56,4.2,,,,,
2018-07-06,25,3.864,446.9,0.05,7.55,4.29,,,,,
2018-07-06,26,3.862,447.1,0.05,7.55,4.5,,,,,
2018-07-06,27,3.861,447.4,0.04,7.54,4.07,,,,,
2018-07-06,28,3.854,447.9,0.04,7.54,4.12,,,,,
2018-07-06,29,3.839,448.9,0.04,7.53,4.32,,,,,
2018-07-06,30,3.823,450,0.04,7.53,4.63,,,,,
2018-07-06,31,3.806,451,0.03,7.52,4.55,,,,,
2018-07-06,32,3.802,451.6,0.03,7.52,4.43,,,,,
2018-07-06,33,3.802,451.8,0.03,7.52,4.55,,,,,
2018-07-06,34,3.803,451.9,0.03,7.51,4.53,,,,,
2018-07-06,35,3.803,452,0.02,7.51,4.52,,,,,
2018-07-06,36,3.805,452.2,0.02,7.51,4.43,,,,,
2018-07-06,37,3.805,452.4,0.02,7.51,4.24,,,,,
2018-07-06,38,3.807,452.6,0.02,7.51,4.62,,,,,
2018-07-06,39,3.808,452.8,0.02,7.51,4.62,,,,,
2018-07-06,40,3.809,453,0.02,7.51,4.715,,,,,
2018-07-29,0.5,26.744,371.8,8.48,8.13,3.78,,,,,
2018-07-29,1,26.628,372,8.45,8.1,3.77,,,,,
2018-07-29,2,25.302,373.6,8.18,8.05,7.19,,,,,
2018-07-29,3,21.782,381.3,6.29,7.82,9.31,,,,,
2018-07-29,4,16.793,398.5,2.67,7.55,12.13,,,,,
2018-07-29,5,10.989,426.8,2.38,7.45,23.19,,,,,
2018-07-29,6,7.898,428.1,0.4,7.37,10.92,,,,,
2018-07-29,7,6.196,437.5,0.23,7.35,8.14,,,,,
2018-07-29,8,5.549,430.9,0.14,7.34,6.91,,,,,
2018-07-29,9,5.038,432.7,0.1,7.32,5.68,,,,,
2018-07-29,10,4.736,435.1,0.09,7.3,5.27,,,,,
2018-07-29,11,4.503,435.2,0.07,7.28,4.93,,,,,
2018-07-29,12,4.487,435.4,0.06,7.28,5.25,,,,,
2018-07-29,13,4.268,436,0.05,7.27,4.61,,,,,
2018-07-29,14,4.25,437.5,0.3,7.57,4.21,,,,,
2018-07-29,15,4.199,438,0.23,7.5,4.4,,,,,
2018-07-29,16,4.17,438.6,0.19,7.47,4.34,,,,,
2018-07-29,17,4.122,439.4,0.16,7.45,4.34,,,,,
2018-07-29,18,4.07,440.3,0.14,7.43,4.25,,,,,
2018-07-29,19,4.036,441.2,0.13,7.41,4.32,,,,,
2018-07-29,20,4.007,442.5,0.12,7.4,4.33,,,,,
2018-07-29,21,3.976,444.2,0.1,7.39,4.21,,,,,
2018-07-29,22,3.949,445.1,0.09,7.37,4.07,,,,,
2018-07-29,23,3.931,445.8,0.08,7.37,4.11,,,,,
2018-07-29,24,3.911,446.7,0.07,7.36,4.32,,,,,
2018-07-29,25,3.895,447.7,0.07,7.35,4.34,,,,,
2018-07-29,26,3.885,448.3,0.06,7.35,4.43,,,,,
2018-07-29,27,3.877,449,0.06,7.34,4.18,,,,,
2018-07-29,28,3.871,449.5,0.05,7.34,4.15,,,,,
2018-07-29,29,3.859,450.1,0.04,7.33,4.12,,,,,
2018-07-29,30,3.852,450.5,0.04,7.32,4.27,,,,,
2018-07-29,31,3.845,450.8,0.04,7.32,4.15,,,,,
2018-07-29,32,3.843,451.1,0.03,7.32,4.08,,,,,
2018-07-29,33,3.841,451.5,0.03,7.31,4.07,,,,,
2018-07-29,34,3.84,451.8,0.03,7.31,4.16,,,,,
2018-07-29,35,3.84,451.7,0.03,7.31,4.25,,,,,
2018-07-29,36,3.839,451.8,0.02,7.3,4.56,,,,,
2018-07-29,37,3.839,452.1,0.02,7.3,4.13,,,,,
2018-07-29,38,3.84,452.3,0.02,7.3,4.5,,,,,
2018-07-29,39,3.841,452.4,0.01,7.29,4.44,,,,,
2018-07-29,40,3.843,452.6,0.01,7.29,4.4,,,,,
2018-08-28,0.5,20.844,391.2,10.13,8.175,4.64,,,,malfunction,
2018-08-28,1,20.852,390.9,10.16,8.095,4.85,,,,malfunction,
2018-08-28,2,20.845,390.8,10.16,8.045,4.97,,,,malfunction,
2018-08-28,3,20.748,391.9,9.81,7.91,5.11,,,,malfunction,
2018-08-28,4,19.327,409.8,6.13,7.755,6.78,,,,malfunction,
2018-08-28,5,13.137,428.6,0.81,7.56,9.14,,,,malfunction,
2018-08-28,6,9.119,437.6,0.37,7.45,6,,,,malfunction,
2018-08-28,7,6.719,455.8,0.21,7.39,6.27,,,,malfunction,
2018-08-28,8,5.444,458.9,0.13,7.365,4.49,,,,malfunction,
2018-08-28,9,5.006,459.8,0.1,7.335,4.24,,,,malfunction,
2018-08-28,10,4.594,460.7,0.07,7.315,3.88,,,,malfunction,
2018-08-28,11,4.456,462.9,0.06,7.29,3.75,,,,malfunction,
2018-08-28,12,4.359,463.8,0.04,7.285,3.57,,,,malfunction,
2018-08-28,13,4.304,464.8,0.03,7.27,3.5,,,,malfunction,
2018-08-28,14,4.248,465.7,0.02,7.41,3.36,,,,malfunction,
2018-08-28,15,4.215,466.8,0.01,7.375,3.33,,,,malfunction,
2018-08-28,16,4.178,467.6,0.01,7.355,3.3,,,,malfunction,
2018-08-28,17,4.106,468.8,0,7.345,3.24,,,,malfunction,
2018-08-28,18,4.111,469.8,0,7.335,3.26,,,,malfunction,
2018-08-28,19,4.081,470.9,0,7.32,3.16,,,,malfunction,
2018-08-28,20,4.013,472.2,0,7.315,3.15,,,,malfunction,
2018-08-28,21,3.983,473.3,0,7.31,3.14,,,,malfunction,
2018-08-28,22,3.957,474.2,0,7.3,3.2,,,,malfunction,
2018-08-28,23,3.942,475.1,0,7.3,3.2,,,,malfunction,
2018-08-28,24,3.932,475.5,0,7.295,3.18,,,,malfunction,
2018-08-28,25,3.932,476,0,7.29,3.21,,,,malfunction,
2018-08-28,26,3.919,477,0,7.29,3.14,,,,malfunction,
2018-08-28,27,3.9,477.8,0,7.285,3.1,,,,malfunction,
2018-08-28,28,3.89,478.6,0,7.285,3.11,,,,malfunction,
2018-08-28,29,3.888,478.6,0,7.275,3.15,,,,malfunction,
2018-08-28,30,3.89,478.8,0,7.27,3.12,,,,malfunction,
2018-08-28,31,3.892,479.2,0,7.27,3.15,,,,malfunction,
2018-08-28,32,3.887,479.8,0,7.27,3.13,,,,malfunction,
2018-08-28,33,3.885,480,0,7.265,3.15,,,,malfunction,
2018-08-28,34,3.884,480.4,0,7.265,3.14,,,,malfunction,
2018-08-28,35,3.885,480.6,0,7.265,3.12,,,,malfunction,
2018-08-28,36,3.888,480.7,0,7.26,3.1,,,,malfunction,
2018-08-28,37,3.887,481,0,7.26,3.26,,,,malfunction,
2018-08-28,38,3.888,481.1,0,7.26,3.06,,,,malfunction,
2018-08-28,39,3.888,481.2,0,7.255,3.11,,,,malfunction,
2018-08-28,40,3.895,490.9,0,7.255,1.2,,,,malfunction,
2018-09-16,0.5,18.672,374.8,9.3,8.22,6.83,,,,,
2018-09-16,1,18.66,374.7,9.28,8.09,7.01,,,,,
2018-09-16,2,18.633,374.8,9.19,8.04,7.23,,,,,
2018-09-16,3,18.541,375.6,8.96,8,7.74,,,,,
2018-09-16,4,18.119,378.3,7.89,7.96,7.71,,,,,
2018-09-16,5,13.633,437.3,0.97,7.67,7.5,,,,,
2018-09-16,6,9.068,436.4,0.39,7.53,5.69,,,,,
2018-09-16,7,7.193,437.4,0.26,7.43,5.65,,,,,
2018-09-16,8,6.255,436.6,0.21,7.39,6.02,,,,,
2018-09-16,9,5.324,436,0.18,7.35,5.06,,,,,
2018-09-16,10,4.952,437.2,0.15,7.33,4.8,,,,,
2018-09-16,11,4.648,437.4,0.12,7.3,4.92,,,,,
2018-09-16,12,4.359,437.3,0.1,7.29,4.95,,,,,
2018-09-16,13,4.302,438,0.09,7.27,4.83,,,,,
2018-09-16,14,4.302,439.4,0.09,7.25,4.89,,,,,
2018-09-16,15,4.253,440.1,0.07,7.25,4.79,,,,,
2018-09-16,16,4.21,441.5,0.06,7.24,4.48,,,,,
2018-09-16,17,4.129,442.3,0.05,7.24,4.76,,,,,
2018-09-16,18,4.064,443.9,0.04,7.24,4.71,,,,,
2018-09-16,19,4.032,445.9,0.03,7.23,4.58,,,,,
2018-09-16,20,4.032,447.1,0.03,7.23,4.69,,,,,
2018-09-16,21,4.006,447.7,0.03,7.23,4.47,,,,,
2018-09-16,22,3.987,448.2,0.02,7.23,4.56,,,,,
2018-09-16,23,3.963,449.4,0.01,7.23,4.41,,,,,
2018-09-16,24,3.952,449.9,0,7.23,4.6,,,,,
2018-09-16,25,3.939,450.7,0,7.23,4.42,,,,,
2018-09-16,26,3.929,451.2,0,7.23,4.53,,,,,
2018-09-16,27,3.917,451.5,0,7.23,4.56,,,,,
2018-09-16,28,3.916,451.7,0,7.23,4.56,,,,,
2018-09-16,29,3.91,452.2,0,7.22,4.52,,,,,
2018-09-16,30,3.908,452.6,0,7.22,4.53,,,,,
2018-09-16,31,3.908,453,0,7.22,4.3,,,,,
2018-09-16,32,3.905,453.1,0,7.22,4.42,,,,,
2018-09-16,33,3.903,453.4,0,7.22,4.54,,,,,
2018-09-16,34,3.901,453.6,0,7.22,4.61,,,,,
2018-09-16,35,3.902,453.7,0,7.22,4.56,,,,,
2018-09-16,36,3.904,453.7,0,7.22,4.57,,,,,
2018-09-16,37,3.904,454,0,7.22,4.56,,,,,
2018-09-16,38,3.905,454.3,0,7.22,4.63,,,,,
2018-09-16,39,3.904,454.5,0,7.22,4.5,,,,,
2018-09-16,40,3.905,454.6,0,7.22,4.64,,,,,
2018-10-01,0.5,14.057,389.6,9.65,8.7,10.85,,,,,
2018-10-01,1,13.929,388.5,9.43,8.45,12.13,,,,,
2018-10-01,2,13.86,388.4,9.32,8.26,14.21,,,,,
2018-10-01,3,13.58,388.8,9.08,8.16,12.13,,,,,
2018-10-01,4,13.493,389,8.63,8.02,12.06,,,,,
2018-10-01,5,13.431,389.8,8.22,7.92,10.34,,,,,
2018-10-01,6,11.405,428.1,0.85,7.6,8.02,,,,,
2018-10-01,7,7.207,437.6,0.56,7.59,5.83,,,,,
2018-10-01,8,5.859,444.3,0.47,7.57,5.72,,,,,
2018-10-01,9,5.429,436.8,0.41,7.55,5.27,,,,,
2018-10-01,10,4.831,437.6,0.36,7.51,4.88,,,,,
2018-10-01,11,4.699,438.3,0.33,7.48,4.6,,,,,
2018-10-01,12,4.464,440.1,0.27,7.43,4.54,,,,,
2018-10-01,13,4.422,440.4,0.26,7.41,4.44,,,,,
2018-10-01,14,4.323,441,0.23,7.39,4.44,,,,,
2018-10-01,15,4.275,441.6,0.22,7.38,4.54,,,,,
2018-10-01,16,4.214,442.5,0.21,7.37,4.46,,,,,
2018-10-01,17,4.159,443.8,0.2,7.36,4.6,,,,,
2018-10-01,18,4.119,444.9,0.19,7.35,4.45,,,,,
2018-10-01,19,4.079,446.3,0.19,7.34,4.43,,,,,
2018-10-01,20,4.034,447.8,0.16,7.3,4.29,,,,,
2018-10-01,21,4.025,448.2,0.15,7.3,4.3,,,,,
2018-10-01,22,3.996,449.1,0.14,7.29,4.4,,,,,
2018-10-01,23,3.987,449.5,0.14,7.29,4.32,,,,,
2018-10-01,24,3.979,450.3,0.13,7.28,4.39,,,,,
2018-10-01,25,3.965,451.3,0.12,7.27,4.34,,,,,
2018-10-01,26,3.949,452,0.12,7.27,4.25,,,,,
2018-10-01,27,3.942,452.5,0.12,7.26,4.32,,,,,
2018-10-01,28,3.94,452.8,0.11,7.26,4.34,,,,,
2018-10-01,29,3.932,453.1,0.11,7.26,4.24,,,,,
2018-10-01,30,3.929,453.3,0.11,7.26,4.19,,,,,
2018-10-01,31,3.929,453.4,0.1,7.25,4.21,,,,,
2018-10-01,32,3.929,453.6,0.1,7.25,4.31,,,,,
2018-10-01,33,3.925,453.9,0.1,7.25,4.32,,,,,
2018-10-01,34,3.926,454,0.1,7.25,4.3,,,,,
2018-10-01,35,3.927,454.1,0.09,7.25,4.37,,,,,
2018-10-01,36,3.927,454.4,0.09,7.25,4.43,,,,,
2018-10-01,37,3.926,454.9,0.09,7.25,4.42,,,,,
2018-10-01,38,3.927,455.3,0.08,7.24,4.45,,,,,
2018-10-01,39,3.927,455.767,0.077,7.237,4.453,,,,,
2018-10-01,40,3.927,456.217,0.072,7.232,4.463,,,,,
2018-10-13,0.5,12.761,392.8,10.84,8.15,26,,,,,
2018-10-13,1,12.234,392.7,10.82,8.07,19.55,,,,,
2018-10-13,2,12.101,392.5,10.73,8.05,18.81,,,,,
2018-10-13,3,11.988,393.5,10.12,8.01,22.36,,,,,
2018-10-13,4,11.833,394.9,9.05,7.93,16.42,,,,,
2018-10-13,5,11.779,395.3,8.72,7.91,14.03,,,,,
2018-10-13,6,11.382,399.1,6.73,7.83,10.84,,,,,
2018-10-13,7,9.82,418.1,1.6,7.7,7.52,,,,,
2018-10-13,8,6.781,435.5,0.75,7.66,6.11,,,,,
2018-10-13,9,5.688,437.8,0.51,7.63,5.82,,,,,
2018-10-13,10,5.187,438.9,0.37,7.58,5.17,,,,,
2018-10-13,11,4.857,438.7,0.3,7.54,4.87,,,,,
2018-10-13,12,4.625,439.2,0.25,7.51,4.96,,,,,
2018-10-13,13,4.508,439.9,0.22,7.49,4.67,,,,,
2018-10-13,14,4.39,440.5,0.21,7.47,4.67,,,,,
2018-10-13,15,4.312,441,0.18,7.45,4.54,,,,,
2018-10-13,16,4.248,442.8,0.17,7.43,4.64,,,,,
2018-10-13,17,4.187,443.9,0.16,7.42,4.41,,,,,
2018-10-13,18,4.17,445.6,0.14,7.4,4.63,,,,,
2018-10-13,19,4.114,446.6,0.13,7.39,4.55,,,,,
2018-10-13,20,4.059,447.8,0.11,7.38,4.52,,,,,
2018-10-13,21,4.034,449.2,0.1,7.37,4.35,,,,,
2018-10-13,22,4.008,449.9,0.09,7.36,4.27,,,,,
2018-10-13,23,3.996,450.1,0.09,7.35,4.27,,,,,
2018-10-13,24,3.975,451.3,0.08,7.35,4.43,,,,,
2018-10-13,25,3.974,451.6,0.08,7.34,4.41,,,,,
2018-10-13,26,3.968,452.1,0.07,7.34,4.32,,,,,
2018-10-13,27,3.946,453,0.07,7.33,4.42,,,,,
2018-10-13,28,3.948,453.3,0.06,7.33,4.38,,,,,
2018-10-13,29,3.945,453.3,0.06,7.33,4.42,,,,,
2018-10-13,30,3.94,453.8,0.05,7.32,4.45,,,,,
2018-10-13,31,3.941,454.1,0.04,7.32,4.31,,,,,
2018-10-13,32,3.942,454.1,0.04,7.32,4.35,,,,,
2018-10-13,33,3.942,454.2,0.04,7.32,4.41,,,,,
2018-10-13,34,3.941,454.5,0.04,7.32,4.3,,,,,
2018-10-13,35,3.941,454.5,0.03,7.32,4.35,,,,,
2018-10-13,36,3.94,454.4,0.03,7.32,4.41,,,,,
2018-10-13,37,3.94,454.6,0.03,7.32,4.37,,,,,
2018-10-13,38,3.941,454.6,0.03,7.32,4.35,,,,,
2018-10-13,39,3.941,454.7,0.02,7.32,4.27,,,,,
2018-10-13,40,3.941,455.2,0.02,7.31,4.3,,,,,
2018-10-28,0.5,8.964,400.8,8.57,8.17,11.76,,,,,
2018-10-28,1,8.958,401,8.54,8.13,10.7,,,,,
2018-10-28,2,8.954,400.8,8.54,8.11,12.19,,,,,
2018-10-28,3,8.96,401,8.5,8.1,12.05,,,,,
2018-10-28,4,8.959,401,8.44,8.09,13.33,,,,,
2018-10-28,5,8.948,401.2,8.32,8.08,13.88,,,,,
2018-10-28,6,8.928,401.7,8.16,8.07,11.21,,,,,
2018-10-28,7,8.915,401.6,8.03,8.05,10.56,,,,,
2018-10-28,8,8.812,403.6,7.29,8.04,9.61,,,,,
2018-10-28,9,5.711,441.7,1.7,7.96,5.08,,,,,
2018-10-28,10,5.011,440.1,0.65,7.87,4.76,,,,,
2018-10-28,11,4.733,439.9,0.45,7.83,4.59,,,,,
2018-10-28,12,4.631,440.2,0.36,7.8,4.57,,,,,
2018-10-28,13,4.554,440.6,0.32,7.78,4.6,,,,,
2018-10-28,14,4.445,441.3,0.3,7.76,4.57,,,,,
2018-10-28,15,4.355,442.2,0.27,7.74,4.55,,,,,
2018-10-28,16,4.28,443.3,0.24,7.71,4.5,,,,,
2018-10-28,17,4.248,443.8,0.23,7.69,4.48,,,,,
2018-10-28,18,4.18,445.5,0.19,7.65,4.32,,,,,
2018-10-28,19,4.123,447.1,0.15,7.62,4.55,,,,,
2018-10-28,20,4.072,448.5,0.14,7.6,4.39,,,,,
2018-10-28,21,4.047,449.3,0.13,7.59,4.42,,,,,
2018-10-28,22,4.023,450.1,0.12,7.58,4.42,,,,,
2018-10-28,23,4.01,450.6,0.11,7.57,4.36,,,,,
2018-10-28,24,3.98,452.1,0.1,7.56,4.31,,,,,
2018-10-28,25,3.972,453,0.09,7.55,4.3,,,,,
2018-10-28,26,3.964,453.4,0.08,7.54,4.25,,,,,
2018-10-28,27,3.96,453.8,0.08,7.53,4.27,,,,,
2018-10-28,28,3.955,454.1,0.07,7.53,4.25,,,,,
2018-10-28,29,3.953,454.2,0.07,7.53,4.37,,,,,
2018-10-28,30,3.95,454.6,0.06,7.52,4.21,,,,,
2018-10-28,31,3.949,454.7,0.06,7.52,4.21,,,,,
2018-10-28,32,3.949,454.9,0.06,7.52,4.31,,,,,
2018-10-28,33,3.951,455,0.05,7.52,4.22,,,,,
2018-10-28,34,3.953,455.3,0.05,7.51,4.33,,,,,
2018-10-28,35,3.955,455.7,0.05,7.51,4.36,,,,,
2018-10-28,36,3.955,455.9,0.05,7.51,4.35,,,,,
2018-10-28,37,3.954,456.5,0.04,7.5,4.54,,,,,
2018-10-28,38,3.955,457.5,0.04,7.5,4.56,,,,,
2018-10-28,39,3.954,458.6,0.04,7.49,4.73,,,,,
2018-10-28,40,3.956,460.3,0.04,7.49,4.69,,,,,
2018-11-12,0.5,7.911,406.7,9.83,8.37,10.34,,,,,
2018-11-12,1,7.909,406.7,9.34,8.16,10.71,,,,,
2018-11-12,2,7.908,406.6,9.25,8.05,10.86,,,,,
2018-11-12,3,7.91,406.7,9.19,8,10.8,,,,,
2018-11-12,4,7.908,406.8,9.12,7.95,11.97,,,,,
2018-11-12,5,7.909,406.7,9.09,7.91,11.11,,,,,
2018-11-12,6,7.909,406.8,9.05,7.88,11.27,,,,,
2018-11-12,7,7.907,406.7,9.07,7.86,11.12,,,,,
2018-11-12,8,7.904,406.9,8.96,7.84,10.12,,,,,
2018-11-12,9,7.883,407.6,8.58,7.82,9.31,,,,,
2018-11-12,10,7.029,423.2,3.29,7.74,5.29,,,,,
2018-11-12,11,5.063,442.6,1.46,7.69,4.75,,,,,
2018-11-12,12,4.62,441.5,0.91,7.63,4.54,,,,,
2018-11-12,13,4.467,442.1,0.67,7.6,4.51,,,,,
2018-11-12,14,4.357,442.5,0.53,7.57,4.48,,,,,
2018-11-12,15,4.316,443,0.44,7.54,4.48,,,,,
2018-11-12,16,4.222,444.9,0.36,7.5,4.38,,,,,
2018-11-12,17,4.207,446,0.32,7.48,4.64,,,,,
2018-11-12,18,4.166,447.3,0.29,7.46,4.32,,,,,
2018-11-12,19,4.129,448.2,0.26,7.45,4.31,,,,,
2018-11-12,20,4.082,449.5,0.24,7.43,4.34,,,,,
2018-11-12,21,4.041,450.3,0.22,7.43,4.32,,,,,
2018-11-12,22,4.018,451.3,0.21,7.42,4.26,,,,,
2018-11-12,23,4.015,451.8,0.2,7.41,4.3,,,,,
2018-11-12,24,4,452.7,0.19,7.41,4.22,,,,,
2018-11-12,25,3.988,453.3,0.19,7.4,4.35,,,,,
2018-11-12,26,3.972,453.5,0.17,7.39,4.25,,,,,
2018-11-12,27,3.967,454,0.16,7.39,4.27,,,,,
2018-11-12,28,3.964,454.6,0.16,7.38,4.3,,,,,
2018-11-12,29,3.963,455,0.15,7.38,4.28,,,,,
2018-11-12,30,3.963,455.3,0.14,7.37,4.25,,,,,
2018-11-12,31,3.963,456.5,0.14,7.37,4.59,,,,,
2018-11-12,32,3.963,456.5,0.14,7.37,4.58,,,,,
2018-11-12,33,3.963,457.6,0.13,7.36,4.72,,,,,
2018-11-12,34,3.964,457.9,0.12,7.36,4.66,,,,,
2018-11-12,35,3.965,458.1,0.11,7.36,4.71,,,,,
2018-11-12,36,3.964,458.3,0.11,7.36,4.73,,,,,
